EndUID,Has_Hammer,PowerPlayBool,EndID,PrevScoreDiff,PrevEndDiff,Result
0_4_2_27_6,0,0.0,6,-2.0,1.0,0
0_4_2_27_7,1,0.0,7,-3.0,-1.0,3
0_4_2_27_8,0,0.0,8,0.0,3.0,0
0_4_3_19_1,1,0.0,1,0.0,0.0,1
0_4_3_19_2,0,0.0,2,1.0,1.0,0
0_4_3_19_3,1,0.0,3,-1.0,-2.0,2
0_4_3_19_4,0,0.0,4,1.0,2.0,0
0_4_3_19_5,1,0.0,5,0.0,-1.0,0
0_4_3_19_6,1,1.0,6,-1.0,-1.0,1
0_4_3_19_7,0,0.0,7,0.0,1.0,0
0_4_3_19_8,1,0.0,8,-2.0,-2.0,3
0_4_3_43_1,0,0.0,1,0.0,0.0,0
0_4_3_43_2,1,0.0,2,-1.0,-1.0,2
0_4_3_43_3,0,0.0,3,1.0,2.0,0
0_4_3_43_4,1,0.0,4,-1.0,-2.0,1
0_4_3_43_5,0,0.0,5,0.0,1.0,1
0_4_3_43_6,0,0.0,6,1.0,1.0,0
0_4_3_43_7,1,1.0,7,0.0,-1.0,2
0_4_3_43_8,0,0.0,8,2.0,2.0,0
0_4_4_22_1,1,0.0,1,0.0,0.0,1
0_4_4_22_2,0,0.0,2,1.0,1.0,3
0_4_4_22_3,0,0.0,3,4.0,3.0,1
0_4_4_22_4,0,0.0,4,5.0,1.0,0
0_4_4_22_5,1,0.0,5,4.0,-1.0,1
0_4_4_22_6,0,0.0,6,5.0,1.0,0
0_4_4_22_7,1,0.0,7,4.0,-1.0,2
0_4_4_46_1,0,0.0,1,0.0,0.0,0
0_4_4_46_2,1,0.0,2,-1.0,-1.0,0
0_4_4_46_3,1,0.0,3,-4.0,-3.0,0
0_4_4_46_4,1,1.0,4,-5.0,-1.0,1
0_4_4_46_5,0,0.0,5,-4.0,1.0,0
0_4_4_46_6,1,0.0,6,-5.0,-1.0,1
0_4_4_46_7,0,0.0,7,-4.0,1.0,0
0_5_1_19_1,1,0.0,1,0.0,0.0,1
0_5_1_19_2,0,0.0,2,1.0,1.0,0
0_5_1_19_3,1,0.0,3,0.0,-1.0,1
0_5_1_19_4,0,0.0,4,1.0,1.0,1
0_5_1_19_5,0,0.0,5,2.0,1.0,1
0_5_1_19_6,0,0.0,6,3.0,1.0,0
0_5_1_19_7,1,1.0,7,0.0,-3.0,3
0_5_1_19_8,0,0.0,8,3.0,3.0,0
0_5_1_46_1,0,0.0,1,0.0,0.0,0
0_5_1_46_2,1,0.0,2,-1.0,-1.0,1
0_5_1_46_3,0,0.0,3,0.0,1.0,0
0_5_1_46_4,1,0.0,4,-1.0,-1.0,0
0_5_1_46_5,1,0.0,5,-2.0,-1.0,0
0_5_1_46_6,1,1.0,6,-3.0,-1.0,3
0_5_1_46_7,0,0.0,7,0.0,3.0,0
0_5_1_46_8,1,0.0,8,-3.0,-3.0,2
0_5_2_10_1,0,0.0,1,0.0,0.0,3
0_5_2_10_2,0,0.0,2,3.0,3.0,0
0_5_2_10_3,1,0.0,3,2.0,-1.0,1
0_5_2_10_4,0,0.0,4,3.0,1.0,0
0_5_2_10_5,1,0.0,5,2.0,-1.0,2
0_5_2_10_6,0,0.0,6,4.0,2.0,0
0_5_2_10_7,1,0.0,7,2.0,-2.0,1
0_5_2_10_8,0,0.0,8,3.0,1.0,0
0_5_2_18_1,1,0.0,1,0.0,0.0,0
0_5_2_18_2,1,0.0,2,-3.0,-3.0,1
0_5_2_18_3,0,0.0,3,-2.0,1.0,0
0_5_2_18_4,1,0.0,4,-3.0,-1.0,1
0_5_2_18_5,0,0.0,5,-2.0,1.0,0
0_5_2_18_6,1,1.0,6,-4.0,-2.0,2
0_5_2_18_7,0,0.0,7,-2.0,2.0,0
0_5_2_18_8,1,0.0,8,-3.0,-1.0,1
0_5_3_17_1,1,0.0,1,0.0,0.0,0
0_5_3_17_2,1,0.0,2,-3.0,-3.0,5
0_5_3_17_3,0,0.0,3,2.0,5.0,0
0_5_3_17_4,1,0.0,4,0.0,-2.0,1
0_5_3_17_5,0,0.0,5,1.0,1.0,0
0_5_3_17_6,1,1.0,6,-1.0,-2.0,0
0_5_3_17_7,1,0.0,7,-3.0,-2.0,2
0_5_3_17_8,0,0.0,8,-1.0,2.0,0
0_5_3_24_1,0,0.0,1,0.0,0.0,3
0_5_3_24_2,0,0.0,2,3.0,3.0,0
0_5_3_24_3,1,0.0,3,-2.0,-5.0,2
0_5_3_24_4,0,0.0,4,0.0,2.0,0
0_5_3_24_5,1,0.0,5,-1.0,-1.0,2
0_5_3_24_6,0,0.0,6,1.0,2.0,2
0_5_3_24_7,0,0.0,7,3.0,2.0,0
0_5_3_24_8,1,1.0,8,1.0,-2.0,2
0_6_1_22_1,0,0.0,1,0.0,0.0,0
0_6_1_22_2,1,0.0,2,-4.0,-4.0,0
0_6_1_22_3,1,1.0,3,-5.0,-1.0,1
0_6_1_22_4,0,0.0,4,-4.0,1.0,0
0_6_1_22_5,1,0.0,5,-8.0,-4.0,0
0_6_1_22_6,1,0.0,6,-9.0,-1.0,1
0_6_1_24_1,1,0.0,1,0.0,0.0,4
0_6_1_24_2,0,0.0,2,4.0,4.0,1
0_6_1_24_3,0,0.0,3,5.0,1.0,0
0_6_1_24_4,1,0.0,4,4.0,-1.0,4
0_6_1_24_5,0,0.0,5,8.0,4.0,1
0_6_1_24_6,0,0.0,6,9.0,1.0,0
0_6_2_10_1,0,0.0,1,0.0,0.0,0
0_6_2_10_2,1,0.0,2,-1.0,-1.0,2
0_6_2_10_3,0,0.0,3,1.0,2.0,2
0_6_2_10_4,0,0.0,4,3.0,2.0,0
0_6_2_10_5,1,0.0,5,1.0,-2.0,2
0_6_2_10_6,0,0.0,6,3.0,2.0,0
0_6_2_10_7,1,0.0,7,2.0,-1.0,2
0_6_2_10_8,0,0.0,8,4.0,2.0,0
0_6_2_43_1,1,0.0,1,0.0,0.0,1
0_6_2_43_2,0,0.0,2,1.0,1.0,0
0_6_2_43_3,1,0.0,3,-1.0,-2.0,0
0_6_2_43_4,1,0.0,4,-3.0,-2.0,2
0_6_2_43_5,0,0.0,5,-1.0,2.0,0
0_6_2_43_6,1,1.0,6,-3.0,-2.0,1
0_6_2_43_7,0,0.0,7,-2.0,1.0,0
0_6_2_43_8,1,0.0,8,-4.0,-2.0,2
0_6_3_27_1,1,0.0,1,0.0,0.0,2
0_6_3_27_2,0,0.0,2,2.0,2.0,1
0_6_3_27_3,0,0.0,3,3.0,1.0,0
0_6_3_27_4,1,0.0,4,2.0,-1.0,3
0_6_3_27_5,0,0.0,5,5.0,3.0,0
0_6_3_27_6,1,0.0,6,2.0,-3.0,0
0_6_3_27_7,1,1.0,7,0.0,-2.0,2
0_6_3_27_8,0,0.0,8,2.0,2.0,0
0_6_3_27_9,1,0.0,9,0.0,-2.0,1
0_6_3_46_1,0,0.0,1,0.0,0.0,0
0_6_3_46_2,1,0.0,2,-2.0,-2.0,0
0_6_3_46_3,1,0.0,3,-3.0,-1.0,1
0_6_3_46_4,0,0.0,4,-2.0,1.0,0
0_6_3_46_5,1,1.0,5,-5.0,-3.0,3
0_6_3_46_6,0,0.0,6,-2.0,3.0,2
0_6_3_46_7,0,0.0,7,0.0,2.0,0
0_6_3_46_8,1,0.0,8,-2.0,-2.0,2
0_6_3_46_9,0,0.0,9,0.0,2.0,0
0_6_4_19_1,1,0.0,1,0.0,0.0,1
0_6_4_19_2,0,0.0,2,1.0,1.0,0
0_6_4_19_3,1,0.0,3,0.0,-1.0,1
0_6_4_19_4,0,0.0,4,1.0,1.0,0
0_6_4_19_5,1,0.0,5,0.0,-1.0,0
0_6_4_19_6,1,1.0,6,-2.0,-2.0,3
0_6_4_19_7,0,0.0,7,1.0,3.0,0
0_6_4_19_8,1,0.0,8,-2.0,-3.0,2
0_6_4_19_9,0,0.0,9,0.0,2.0,0
0_6_4_20_1,0,0.0,1,0.0,0.0,0
0_6_4_20_2,1,0.0,2,-1.0,-1.0,1
0_6_4_20_3,0,0.0,3,0.0,1.0,0
0_6_4_20_4,1,0.0,4,-1.0,-1.0,1
0_6_4_20_5,0,0.0,5,0.0,1.0,2
0_6_4_20_6,0,0.0,6,2.0,2.0,0
0_6_4_20_7,1,1.0,7,-1.0,-3.0,3
0_6_4_20_8,0,0.0,8,2.0,3.0,0
0_6_4_20_9,1,0.0,9,0.0,-2.0,1
0_7_1_17_1,1,0.0,1,0.0,0.0,4
0_7_1_17_2,0,0.0,2,4.0,4.0,2
0_7_1_17_3,0,0.0,3,6.0,2.0,0
0_7_1_17_4,1,0.0,4,5.0,-1.0,1
0_7_1_17_5,0,0.0,5,6.0,1.0,0
0_7_1_17_6,1,1.0,6,3.0,-3.0,3
0_7_1_46_1,0,0.0,1,0.0,0.0,0
0_7_1_46_2,1,0.0,2,-4.0,-4.0,0
0_7_1_46_3,1,1.0,3,-6.0,-2.0,1
0_7_1_46_4,0,0.0,4,-5.0,1.0,0
0_7_1_46_5,1,0.0,5,-6.0,-1.0,3
0_7_1_46_6,0,0.0,6,-3.0,3.0,0
0_7_2_18_1,0,0.0,1,0.0,0.0,0
0_7_2_18_2,1,0.0,2,-2.0,-2.0,1
0_7_2_18_3,0,0.0,3,-1.0,1.0,0
0_7_2_18_4,1,0.0,4,-2.0,-1.0,0
0_7_2_18_5,1,1.0,5,-3.0,-1.0,0
0_7_2_18_6,1,0.0,6,-4.0,-1.0,0
0_7_2_18_7,1,0.0,7,-5.0,-1.0,0
0_7_2_19_1,1,0.0,1,0.0,0.0,2
0_7_2_19_2,0,0.0,2,2.0,2.0,0
0_7_2_19_3,1,0.0,3,1.0,-1.0,1
0_7_2_19_4,0,0.0,4,2.0,1.0,1
0_7_2_19_5,0,0.0,5,3.0,1.0,1
0_7_2_19_6,0,0.0,6,4.0,1.0,1
0_7_2_19_7,0,0.0,7,5.0,1.0,0
0_8_1_20_1,1,0.0,1,0.0,0.0,2
0_8_1_20_2,0,0.0,2,2.0,2.0,0
0_8_1_20_3,1,0.0,3,1.0,-1.0,1
0_8_1_20_4,0,0.0,4,2.0,1.0,0
0_8_1_20_5,1,0.0,5,0.0,-2.0,3
0_8_1_20_6,0,0.0,6,3.0,3.0,0
0_8_1_20_7,1,1.0,7,1.0,-2.0,1
0_8_1_20_8,0,0.0,8,2.0,1.0,0
0_8_1_43_1,0,0.0,1,0.0,0.0,0
0_8_1_43_2,1,0.0,2,-2.0,-2.0,1
0_8_1_43_3,0,0.0,3,-1.0,1.0,0
0_8_1_43_4,1,0.0,4,-2.0,-1.0,2
0_8_1_43_5,0,0.0,5,0.0,2.0,0
0_8_1_43_6,1,1.0,6,-3.0,-3.0,2
0_8_1_43_7,0,0.0,7,-1.0,2.0,0
0_8_1_43_8,1,0.0,8,-2.0,-1.0,0
0_8_2_22_1,1,0.0,1,0.0,0.0,1
0_8_2_22_2,0,0.0,2,1.0,1.0,0
0_8_2_22_3,1,0.0,3,-1.0,-2.0,0
0_8_2_22_4,1,1.0,4,-4.0,-3.0,1
0_8_2_22_5,0,0.0,5,-3.0,1.0,0
0_8_2_22_6,1,0.0,6,-4.0,-1.0,1
0_8_2_22_7,0,0.0,7,-3.0,1.0,0
0_8_2_27_1,0,0.0,1,0.0,0.0,0
0_8_2_27_2,1,0.0,2,-1.0,-1.0,2
0_8_2_27_3,0,0.0,3,1.0,2.0,3
0_8_2_27_4,0,0.0,4,4.0,3.0,0
0_8_2_27_5,1,0.0,5,3.0,-1.0,1
0_8_2_27_6,0,0.0,6,4.0,1.0,0
0_8_2_27_7,1,1.0,7,3.0,-1.0,2
0_8_3_10_1,1,0.0,1,0.0,0.0,0
0_8_3_10_2,1,0.0,2,-1.0,-1.0,0
0_8_3_10_3,1,0.0,3,-2.0,-1.0,1
0_8_3_10_4,0,0.0,4,-1.0,1.0,0
0_8_3_10_5,1,1.0,5,-4.0,-3.0,1
0_8_3_10_6,0,0.0,6,-3.0,1.0,0
0_8_3_10_7,1,0.0,7,-4.0,-1.0,0
0_8_3_19_1,0,0.0,1,0.0,0.0,1
0_8_3_19_2,0,0.0,2,1.0,1.0,1
0_8_3_19_3,0,0.0,3,2.0,1.0,0
0_8_3_19_4,1,0.0,4,1.0,-1.0,3
0_8_3_19_5,0,0.0,5,4.0,3.0,0
0_8_3_19_6,1,0.0,6,3.0,-1.0,1
0_8_3_19_7,0,0.0,7,4.0,1.0,0
0_8_4_24_1,1,0.0,1,0.0,0.0,0
0_8_4_24_2,1,0.0,2,-1.0,-1.0,2
0_8_4_24_3,0,0.0,3,1.0,2.0,1
0_8_4_24_4,0,0.0,4,2.0,1.0,0
0_8_4_24_5,1,0.0,5,1.0,-1.0,1
0_8_4_24_6,0,0.0,6,2.0,1.0,0
0_8_4_24_7,1,0.0,7,1.0,-1.0,3
0_8_4_24_8,0,0.0,8,4.0,3.0,0
0_8_4_46_1,0,0.0,1,0.0,0.0,1
0_8_4_46_2,0,0.0,2,1.0,1.0,0
0_8_4_46_3,1,0.0,3,-1.0,-2.0,0
0_8_4_46_4,1,0.0,4,-2.0,-1.0,1
0_8_4_46_5,0,0.0,5,-1.0,1.0,0
0_8_4_46_6,1,1.0,6,-2.0,-1.0,1
0_8_4_46_7,0,0.0,7,-1.0,1.0,0
0_8_4_46_8,1,0.0,8,-4.0,-3.0,0
0_9_1_24_1,1,0.0,1,0.0,0.0,1
0_9_1_24_2,0,0.0,2,1.0,1.0,0
0_9_1_24_3,1,0.0,3,0.0,-1.0,0
0_9_1_24_4,1,0.0,4,-1.0,-1.0,2
0_9_1_24_5,0,0.0,5,1.0,2.0,1
0_9_1_24_6,0,0.0,6,2.0,1.0,0
0_9_1_24_7,1,1.0,7,0.0,-2.0,3
0_9_1_24_8,0,0.0,8,3.0,3.0,0
0_9_1_27_1,0,0.0,1,0.0,0.0,0
0_9_1_27_2,1,0.0,2,-1.0,-1.0,1
0_9_1_27_3,0,0.0,3,0.0,1.0,1
0_9_1_27_4,0,0.0,4,1.0,1.0,0
0_9_1_27_5,1,0.0,5,-1.0,-2.0,0
0_9_1_27_6,1,1.0,6,-2.0,-1.0,2
0_9_1_27_7,0,0.0,7,0.0,2.0,0
0_9_1_27_8,1,0.0,8,-3.0,-3.0,1
0_9_2_17_1,0,0.0,1,0.0,0.0,0
0_9_2_17_2,1,0.0,2,-1.0,-1.0,2
0_9_2_17_3,0,0.0,3,1.0,2.0,1
0_9_2_17_4,0,0.0,4,2.0,1.0,1
0_9_2_17_5,0,0.0,5,3.0,1.0,0
0_9_2_17_6,1,1.0,6,1.0,-2.0,5
0_9_2_17_7,0,0.0,7,6.0,5.0,0
0_9_2_17_8,1,0.0,8,3.0,-3.0,0
0_9_2_43_1,1,0.0,1,0.0,0.0,1
0_9_2_43_2,0,0.0,2,1.0,1.0,0
0_9_2_43_3,1,0.0,3,-1.0,-2.0,0
0_9_2_43_4,1,0.0,4,-2.0,-1.0,0
0_9_2_43_5,1,1.0,5,-3.0,-1.0,2
0_9_2_43_6,0,0.0,6,-1.0,2.0,0
0_9_2_43_7,1,0.0,7,-6.0,-5.0,3
0_9_2_43_8,0,0.0,8,-3.0,3.0,0
0_9_3_18_1,1,0.0,1,0.0,0.0,3
0_9_3_18_2,0,0.0,2,3.0,3.0,1
0_9_3_18_3,0,0.0,3,4.0,1.0,3
0_9_3_18_4,0,0.0,4,7.0,3.0,2
0_9_3_18_5,0,0.0,5,9.0,2.0,1
0_9_3_18_6,0,0.0,6,10.0,1.0,0
0_9_3_18_7,1,1.0,7,7.0,-3.0,1
0_9_3_22_1,0,0.0,1,0.0,0.0,0
0_9_3_22_2,1,0.0,2,-3.0,-3.0,0
0_9_3_22_3,1,0.0,3,-4.0,-1.0,0
0_9_3_22_4,1,1.0,4,-7.0,-3.0,0
0_9_3_22_5,1,0.0,5,-9.0,-2.0,0
0_9_3_22_6,1,0.0,6,-10.0,-1.0,3
0_9_3_22_7,0,0.0,7,-7.0,3.0,0
0_9_4_10_1,0,0.0,1,0.0,0.0,0
0_9_4_10_2,1,0.0,2,-1.0,-1.0,1
0_9_4_10_3,0,0.0,3,0.0,1.0,0
0_9_4_10_4,1,0.0,4,-1.0,-1.0,1
0_9_4_10_5,0,0.0,5,0.0,1.0,1
0_9_4_10_6,0,0.0,6,1.0,1.0,1
0_9_4_10_7,0,0.0,7,2.0,1.0,3
0_9_4_20_1,1,0.0,1,0.0,0.0,1
0_9_4_20_2,0,0.0,2,1.0,1.0,0
0_9_4_20_3,1,0.0,3,0.0,-1.0,1
0_9_4_20_4,0,0.0,4,1.0,1.0,0
0_9_4_20_5,1,0.0,5,0.0,-1.0,0
0_9_4_20_6,1,1.0,6,-1.0,-1.0,0
0_9_4_20_7,1,0.0,7,-2.0,-1.0,0
22230015_10_1_17_1,1,0.0,1,0.0,0.0,1
22230015_10_1_17_2,0,0.0,2,1.0,1.0,0
22230015_10_1_17_3,1,0.0,3,0.0,-1.0,1
22230015_10_1_17_4,0,0.0,4,1.0,1.0,0
22230015_10_1_17_5,1,0.0,5,0.0,-1.0,0
22230015_10_1_17_6,1,1.0,6,-1.0,-1.0,5
22230015_10_1_17_7,0,0.0,7,4.0,5.0,0
22230015_10_1_17_8,1,0.0,8,2.0,-2.0,0
22230015_10_1_18_1,0,0.0,1,0.0,0.0,0
22230015_10_1_18_2,1,0.0,2,-1.0,-1.0,1
22230015_10_1_18_3,0,0.0,3,0.0,1.0,0
22230015_10_1_18_4,1,0.0,4,-1.0,-1.0,1
22230015_10_1_18_5,0,0.0,5,0.0,1.0,1
22230015_10_1_18_6,0,0.0,6,1.0,1.0,0
22230015_10_1_18_7,1,1.0,7,-4.0,-5.0,2
22230015_10_1_18_8,0,0.0,8,-2.0,2.0,0
22230015_10_2_15_1,0,0.0,1,0.0,0.0,0
22230015_10_2_15_2,1,0.0,2,-2.0,-2.0,1
22230015_10_2_15_3,0,0.0,3,-1.0,1.0,0
22230015_10_2_15_4,1,0.0,4,-2.0,-1.0,0
22230015_10_2_15_5,1,1.0,5,-4.0,-2.0,0
22230015_10_2_15_6,1,0.0,6,-5.0,-1.0,0
22230015_10_2_20_1,1,0.0,1,0.0,0.0,2
22230015_10_2_20_2,0,0.0,2,2.0,2.0,0
22230015_10_2_20_3,1,0.0,3,1.0,-1.0,1
22230015_10_2_20_4,0,0.0,4,2.0,1.0,2
22230015_10_2_20_5,0,0.0,5,4.0,2.0,1
22230015_10_2_20_6,0,0.0,6,5.0,1.0,1
22230015_10_3_16_1,1,0.0,1,0.0,0.0,0
22230015_10_3_16_2,1,0.0,2,-1.0,-1.0,2
22230015_10_3_16_3,0,0.0,3,1.0,2.0,1
22230015_10_3_16_4,0,0.0,4,2.0,1.0,1
22230015_10_3_16_5,0,0.0,5,3.0,1.0,2
22230015_10_3_16_6,0,0.0,6,5.0,2.0,0
22230015_10_3_16_7,1,1.0,7,4.0,-1.0,3
22230015_10_3_28_1,0,0.0,1,0.0,0.0,1
22230015_10_3_28_2,0,0.0,2,1.0,1.0,0
22230015_10_3_28_3,1,0.0,3,-1.0,-2.0,0
22230015_10_3_28_4,1,0.0,4,-2.0,-1.0,0
22230015_10_3_28_5,1,0.0,5,-3.0,-1.0,0
22230015_10_3_28_6,1,1.0,6,-5.0,-2.0,1
22230015_10_3_28_7,0,0.0,7,-4.0,1.0,0
22230015_10_4_19_1,1,0.0,1,0.0,0.0,3
22230015_10_4_19_2,0,0.0,2,3.0,3.0,3
22230015_10_4_19_3,0,0.0,3,6.0,3.0,1
22230015_10_4_19_4,0,0.0,4,7.0,1.0,0
22230015_10_4_19_5,1,0.0,5,6.0,-1.0,1
22230015_10_4_19_6,0,0.0,6,7.0,1.0,0
22230015_10_4_19_7,1,1.0,7,6.0,-1.0,3
22230015_10_4_34_1,0,0.0,1,0.0,0.0,0
22230015_10_4_34_2,1,0.0,2,-3.0,-3.0,0
22230015_10_4_34_3,1,0.0,3,-6.0,-3.0,0
22230015_10_4_34_4,1,0.0,4,-7.0,-1.0,1
22230015_10_4_34_5,0,0.0,5,-6.0,1.0,0
22230015_10_4_34_6,1,1.0,6,-7.0,-1.0,1
22230015_10_4_34_7,0,0.0,7,-6.0,1.0,0
22230015_10_5_23_1,0,0.0,1,0.0,0.0,1
22230015_10_5_23_2,0,0.0,2,1.0,1.0,0
22230015_10_5_23_3,1,0.0,3,-1.0,-2.0,1
22230015_10_5_23_4,0,0.0,4,0.0,1.0,0
22230015_10_5_23_5,1,0.0,5,-1.0,-1.0,0
22230015_10_5_23_6,1,0.0,6,-2.0,-1.0,0
22230015_10_5_23_7,1,1.0,7,-4.0,-2.0,0
22230015_10_5_23_8,1,0.0,8,-5.0,-1.0,0
22230015_10_5_51_1,1,0.0,1,0.0,0.0,0
22230015_10_5_51_2,1,0.0,2,-1.0,-1.0,2
22230015_10_5_51_3,0,0.0,3,1.0,2.0,0
22230015_10_5_51_4,1,0.0,4,0.0,-1.0,1
22230015_10_5_51_5,0,0.0,5,1.0,1.0,1
22230015_10_5_51_6,0,0.0,6,2.0,1.0,2
22230015_10_5_51_7,0,0.0,7,4.0,2.0,1
22230015_10_5_51_8,0,0.0,8,5.0,1.0,1
22230015_11_1_14_1,1,0.0,1,0.0,0.0,0
22230015_11_1_14_2,1,0.0,2,-2.0,-2.0,2
22230015_11_1_14_3,0,0.0,3,0.0,2.0,1
22230015_11_1_14_4,0,0.0,4,1.0,1.0,0
22230015_11_1_14_5,1,0.0,5,0.0,-1.0,0
22230015_11_1_14_6,1,1.0,6,-1.0,-1.0,2
22230015_11_1_14_7,0,0.0,7,1.0,2.0,0
22230015_11_1_14_8,1,0.0,8,0.0,-1.0,0
22230015_11_1_37_1,0,0.0,1,0.0,0.0,2
22230015_11_1_37_2,0,0.0,2,2.0,2.0,0
22230015_11_1_37_3,1,0.0,3,0.0,-2.0,0
22230015_11_1_37_4,1,0.0,4,-1.0,-1.0,1
22230015_11_1_37_5,0,0.0,5,0.0,1.0,1
22230015_11_1_37_6,0,0.0,6,1.0,1.0,0
22230015_11_1_37_7,1,1.0,7,-1.0,-2.0,1
22230015_11_1_37_8,0,0.0,8,0.0,1.0,1
22230015_11_2_44_1,0,0.0,1,0.0,0.0,0
22230015_11_2_44_2,1,0.0,2,-2.0,-2.0,0
22230015_11_2_44_3,1,0.0,3,-3.0,-1.0,1
22230015_11_2_44_4,0,0.0,4,-2.0,1.0,0
22230015_11_2_44_5,1,0.0,5,-3.0,-1.0,4
22230015_11_2_44_6,0,0.0,6,1.0,4.0,0
22230015_11_2_44_7,1,1.0,7,-1.0,-2.0,2
22230015_11_2_44_8,0,0.0,8,1.0,2.0,0
22230015_11_2_46_1,1,0.0,1,0.0,0.0,2
22230015_11_2_46_2,0,0.0,2,2.0,2.0,1
22230015_11_2_46_3,0,0.0,3,3.0,1.0,0
22230015_11_2_46_4,1,0.0,4,2.0,-1.0,1
22230015_11_2_46_5,0,0.0,5,3.0,1.0,0
22230015_11_2_46_6,1,1.0,6,-1.0,-4.0,2
22230015_11_2_46_7,0,0.0,7,1.0,2.0,0
22230015_11_2_46_8,1,0.0,8,-1.0,-2.0,4
22230015_11_3_24_1,1,0.0,1,0.0,0.0,1
22230015_11_3_24_2,0,0.0,2,1.0,1.0,0
22230015_11_3_24_3,1,0.0,3,0.0,-1.0,3
22230015_11_3_24_4,0,0.0,4,3.0,3.0,0
22230015_11_3_24_5,1,0.0,5,1.0,-2.0,2
22230015_11_3_24_6,0,0.0,6,3.0,2.0,2
22230015_11_3_24_7,0,0.0,7,5.0,2.0,0
22230015_11_3_24_8,1,1.0,8,2.0,-3.0,0
22230015_11_3_25_1,0,0.0,1,0.0,0.0,0
22230015_11_3_25_2,1,0.0,2,-1.0,-1.0,1
22230015_11_3_25_3,0,0.0,3,0.0,1.0,0
22230015_11_3_25_4,1,0.0,4,-3.0,-3.0,2
22230015_11_3_25_5,0,0.0,5,-1.0,2.0,0
22230015_11_3_25_6,1,1.0,6,-3.0,-2.0,0
22230015_11_3_25_7,1,0.0,7,-5.0,-2.0,3
22230015_11_3_25_8,0,0.0,8,-2.0,3.0,0
22230015_11_4_10_1,1,0.0,1,0.0,0.0,2
22230015_11_4_10_2,0,0.0,2,2.0,2.0,0
22230015_11_4_10_3,1,0.0,3,1.0,-1.0,3
22230015_11_4_10_4,0,0.0,4,4.0,3.0,0
22230015_11_4_10_5,1,0.0,5,3.0,-1.0,3
22230015_11_4_10_6,0,0.0,6,6.0,3.0,0
22230015_11_4_22_1,0,0.0,1,0.0,0.0,0
22230015_11_4_22_2,1,0.0,2,-2.0,-2.0,1
22230015_11_4_22_3,0,0.0,3,-1.0,1.0,0
22230015_11_4_22_4,1,0.0,4,-4.0,-3.0,1
22230015_11_4_22_5,0,0.0,5,-3.0,1.0,0
22230015_11_4_22_6,1,1.0,6,-6.0,-3.0,1
22230015_11_5_11_1,1,0.0,1,0.0,0.0,0
22230015_11_5_11_2,1,0.0,2,-1.0,-1.0,1
22230015_11_5_11_3,0,0.0,3,0.0,1.0,0
22230015_11_5_11_4,1,0.0,4,-1.0,-1.0,0
22230015_11_5_11_5,1,0.0,5,-2.0,-1.0,1
22230015_11_5_11_6,0,0.0,6,-1.0,1.0,1
22230015_11_5_11_7,0,0.0,7,0.0,1.0,0
22230015_11_5_11_8,1,1.0,8,-2.0,-2.0,2
22230015_11_5_11_9,0,0.0,9,0.0,2.0,0
22230015_11_5_36_1,0,0.0,1,0.0,0.0,1
22230015_11_5_36_2,0,0.0,2,1.0,1.0,0
22230015_11_5_36_3,1,0.0,3,0.0,-1.0,1
22230015_11_5_36_4,0,0.0,4,1.0,1.0,1
22230015_11_5_36_5,0,0.0,5,2.0,1.0,0
22230015_11_5_36_6,1,0.0,6,1.0,-1.0,0
22230015_11_5_36_7,1,1.0,7,0.0,-1.0,2
22230015_11_5_36_8,0,0.0,8,2.0,2.0,0
22230015_11_5_36_9,1,0.0,9,0.0,-2.0,1
22230015_12_1_20_1,1,0.0,1,0.0,0.0,1
22230015_12_1_20_2,0,0.0,2,1.0,1.0,3
22230015_12_1_20_3,0,0.0,3,4.0,3.0,2
22230015_12_1_20_4,0,0.0,4,6.0,2.0,1
22230015_12_1_20_5,0,0.0,5,7.0,1.0,0
22230015_12_1_20_6,1,1.0,6,6.0,-1.0,0
22230015_12_1_23_1,0,0.0,1,0.0,0.0,0
22230015_12_1_23_2,1,0.0,2,-1.0,-1.0,0
22230015_12_1_23_3,1,0.0,3,-4.0,-3.0,0
22230015_12_1_23_4,1,0.0,4,-6.0,-2.0,0
22230015_12_1_23_5,1,1.0,5,-7.0,-1.0,1
22230015_12_1_23_6,0,0.0,6,-6.0,1.0,1
22230015_12_2_16_1,0,0.0,1,0.0,0.0,1
22230015_12_2_16_2,0,0.0,2,1.0,1.0,0
22230015_12_2_16_3,1,0.0,3,-3.0,-4.0,3
22230015_12_2_16_4,0,0.0,4,0.0,3.0,0
22230015_12_2_16_5,1,0.0,5,-3.0,-3.0,2
22230015_12_2_16_6,0,0.0,6,-1.0,2.0,1
22230015_12_2_16_7,0,0.0,7,0.0,1.0,0
22230015_12_2_16_8,1,1.0,8,-1.0,-1.0,3
22230015_12_2_17_1,1,0.0,1,0.0,0.0,0
22230015_12_2_17_2,1,0.0,2,-1.0,-1.0,4
22230015_12_2_17_3,0,0.0,3,3.0,4.0,0
22230015_12_2_17_4,1,0.0,4,0.0,-3.0,3
22230015_12_2_17_5,0,0.0,5,3.0,3.0,0
22230015_12_2_17_6,1,1.0,6,1.0,-2.0,0
22230015_12_2_17_7,1,0.0,7,0.0,-1.0,1
22230015_12_2_17_8,0,0.0,8,1.0,1.0,0
22230015_12_3_34_1,1,0.0,1,0.0,0.0,0
22230015_12_3_34_2,1,0.0,2,-2.0,-2.0,1
